date,sessions,conversions,total_revenue,avg_page_load_ms,bounce_count,conversion_rate,bounce_rate,revenue_per_session,avg_steps,conversion_rate_7d_ma,revenue_per_session_7d_ma,avg_page_load_ms_7d_ma,bounce_rate_7d_ma,conversion_rate_7d_std,revenue_per_session_7d_std,cr_zscore,rps_zscore,cr_anomaly,rps_anomaly
2024-04-29,10115,67,73434.39,1971.4,3530,0.006624,0.348987,7.26,2.335541275333663,0.006743765092716055,8.423318780518574,1960.4081361313313,0.3517573512067708,0.0009938722357707064,1.4497119333433466,-0.121,-0.802,False,False
2024-04-30,10129,65,77317.68,1958.3,3513,0.006417,0.346826,7.63,2.3197749037417315,0.006767210257324089,8.27732206848313,1960.7348805512142,0.3505417737371288,0.0009822361344950456,1.4737204106176234,-0.356,-0.437,False,False
2024-05-01,10155,77,100290.57,1677.0,3485,0.007582,0.343181,9.88,2.349778434268833,0.006990837534964323,8.683597175497871,1919.3166836392854,0.34851945125730527,0.0009609560990021101,1.465190899606495,0.616,0.814,False,False
2024-05-02,10236,89,121635.22,1663.1,3610,0.008695,0.352677,11.88,2.3255177803829623,0.007279812529764534,9.195270749790703,1876.5677975737792,0.34837122659494735,0.0011370942097904265,1.8769938457559026,1.244,1.432,False,False
2024-05-03,10119,65,71159.62,1662.4,3481,0.006424,0.344006,7.03,2.3395592449846823,0.0072938409436289296,9.114109844503195,1834.5841454007186,0.34712388795765686,0.0011238855720812906,1.9675477383763624,-0.774,-1.058,False,False
2024-05-04,13159,90,100793.39,1663.2,4661,0.006839,0.354206,7.66,2.322288927730071,0.007360293137591562,8.953352342067879,1792.4861733795872,0.3482266991222258,0.0010730537382054263,2.043431067663723,-0.485,-0.633,False,False
2024-05-05,13293,90,119206.9,1662.4,4701,0.00677,0.353645,8.97,2.3212969231926577,0.007050254866999781,8.615983625602462,1751.1102476114945,0.3490753530993723,0.0008252109921416872,1.7612670606770815,-0.339,0.2,False,False
2024-05-06,10108,68,90510.52,1673.0,3464,0.006727,0.342699,8.95,2.3409180846853976,0.007065043249356145,8.858040124656377,1708.4887758877228,0.3481770958006894,0.000817183947903395,1.6572009860481967,-0.413,0.058,False,False
2024-05-07,10111,77,100159.05,1653.2,3493,0.007615,0.345465,9.91,2.3259816041934527,0.007236221879730505,9.182704484153104,1664.8979387032691,0.34798272286902376,0.0007836785911090851,1.598862241083028,0.484,0.452,False,False
2024-05-08,10201,71,93069.35,1665.6,3594,0.00696,0.352318,9.12,2.3091853739829427,0.007147311917154205,9.07521481158957,1663.269639888706,0.3492881087252914,0.000773081627829054,1.5695091404252375,-0.242,0.031,False,False
2024-05-09,9874,71,95279.68,1658.4,3430,0.007191,0.347377,9.65,2.3360340287624064,0.006932426048956894,8.756139251301276,1662.6017267118464,0.3485309833937215,0.0003807549669988825,1.0418924019949725,0.678,0.857,False,False
2024-05-10,10069,79,98472.5,1665.5,3518,0.007846,0.349389,9.78,2.3225742377594596,0.007135612320568687,9.148638065123809,1663.044644017559,0.34929996763441473,0.00043899059852979446,0.7649588790262596,1.618,0.825,False,False
2024-05-11,13221,99,124383.27,1669.9,4615,0.007488,0.349066,9.41,2.3399894107858707,0.007228278269975237,9.398402848831537,1664.0004687835824,0.34856562954356507,0.0004344881051062748,0.39253346789675675,0.598,0.024,False,False
2024-05-12,13074,103,137513.35,1665.5,4535,0.007878,0.346872,10.52,2.3246902248737955,0.0073865283986297575,9.619893311613428,1664.4505793266223,0.34759804071757033,0.0004416330460876583,0.5242786247177375,1.113,1.713,False,False
2024-05-13,10011,60,78024.96,1656.2,3524,0.005993,0.352013,7.79,2.31755069423634,0.007281680194992556,9.454118684733015,1662.0453837683465,0.3489286026520458,0.000658223596082321,0.8512788557063979,-1.957,-1.95,False,False
2024-05-14,10081,80,94785.87,1665.5,3471,0.007936,0.344311,9.4,2.331911516714612,0.0073274305322473,9.382187023602373,1663.8002548154996,0.3487637091471995,0.000695371914176936,0.8276831504968769,0.875,0.024,False,False
2024-05-15,10181,83,109940.01,1665.7,3550,0.008152,0.348689,10.8,2.337000294666536,0.007497764656582769,9.621472120944086,1663.8139268012117,0.3482451853985239,0.0007352854646080373,0.9702868150449117,0.89,1.213,False,False
2024-05-16,10265,71,92739.93,1668.8,3580,0.006917,0.348758,9.03,2.329176814417925,0.007458636896263464,9.533618457696496,1665.2935376828868,0.3484424662101623,0.0007611865693930513,0.9948508157037655,-0.712,-0.502,False,False
2024-05-17,10071,82,101023.51,1655.2,3500,0.008142,0.347533,10.03,2.3364114785026313,0.007500969311443073,9.56952708445821,1663.8199005286729,0.3481772240235608,0.0007938499763743889,1.009642692479014,0.808,0.457,False,False
2024-05-18,13006,106,134656.24,1662.3,4586,0.00815,0.352606,10.35,2.32692603413809,0.007595540374620864,9.704582242063761,1662.731373019102,0.3486830253483171,0.0008306388690485041,1.0469757621599345,0.668,0.62,False,False
2024-05-19,13133,105,125510.82,1660.5,4615,0.007995,0.351405,9.56,2.3275717657808572,0.0076122396853574165,9.567271687473868,1662.0148128655997,0.3493306259665399,0.0008384080628865671,0.9836161091623725,0.457,-0.011,False,False
2024-05-20,9919,71,77616.62,1665.9,3494,0.007158,0.352253,7.83,2.321907450347817,0.007778607168646144,9.571717712952017,1663.4027177142004,0.3493649781665897,0.0005179374558610955,0.9742906097394977,-1.198,-1.793,False,False
2024-05-21,10201,86,104950.66,1666.7,3515,0.008431,0.344574,10.29,2.3353592785021076,0.007849296506112836,9.69826691288162,1663.5711223185474,0.34940254689752653,0.0005737182808055901,1.0056623599550787,1.013,0.587,False,False
2024-05-22,10384,77,98927.05,1646.5,3551,0.007415,0.341968,9.53,2.3459167950693374,0.00774398413699151,9.516599167164614,1660.8263488874443,0.3484425010442224,0.0005764514064730118,0.880897027233961,-0.57,0.012,False,False
2024-05-23,10114,74,97431.21,1669.7,3548,0.007317,0.350801,9.63,2.328356733241052,0.007801110366488226,9.602131259656872,1660.9608704861637,0.3487343517349501,0.0004948419741167986,0.8549796317263966,-0.979,0.036,False,False
2024-05-24,10070,71,90104.59,1658.9,3510,0.007051,0.34856,8.95,2.3369414101290964,0.007645175371317958,9.447373295831893,1661.480744706198,0.3488811460677507,0.0005394230465014387,0.8623967205180444,-1.102,-0.579,False,False
2024-05-25,12961,107,137087.31,1664.5,4566,0.008256,0.352288,10.58,2.324511997531055,0.00766023983730863,9.479303952877984,1661.8001380257288,0.3488355950412544,0.0005570579511956718,0.9046369490522629,1.069,1.213,False,False
2024-05-26,13308,91,115664.3,1658.0,4670,0.006838,0.350917,8.69,2.3272467688608356,0.007494934895206385,9.3556513894692,1661.4363328208203,0.34876586415812844,0.0006102654116501191,0.9502675090064987,-1.076,-0.699,False,False
2024-05-27,10220,79,113655.36,1667.5,3579,0.00773,0.350196,11.12,2.314187866927593,0.007576643703283709,9.82648451074567,1661.6624058400648,0.34847192749818884,0.0005957485612942121,0.8793489389128558,0.257,1.472,False,False
2024-05-28,10131,85,111375.74,1674.8,3560,0.00839,0.351397,10.99,2.317836343894976,0.00757086424591443,9.927239746044181,1662.8291247344478,0.3494465906155747,0.0005862038453963437,0.9761557253784688,1.398,1.092,False,False
2024-05-29,10238,71,86183.43,1656.5,3658,0.006935,0.357296,8.42,2.3265286188708734,0.0075022491023127805,9.768828553411666,1664.2592525856567,0.35163629547268516,0.0006336439755487285,1.1298339346485253,-0.895,-1.196,False,False
2024-05-30,10242,74,86387.2,1661.3,3525,0.007225,0.344171,8.43,2.338312829525483,0.007489186312810018,9.597585875158968,1663.0580930002327,0.35068917979535685,0.0006390289327047181,1.2393325600648928,-0.413,-0.938,False,False
2024-05-31,10135,81,106168.67,1666.0,3587,0.007992,0.353922,10.48,2.3217562900838677,0.0076236807527803345,9.815817905957823,1664.0795442958117,0.3514551759168051,0.0006303619722259245,1.240345861039486,0.584,0.532,False,False
2024-06-01,13153,105,124607.15,1676.1,4544,0.007983,0.345473,9.47,2.3412909602372083,0.007584742727984791,9.658212075499028,1665.738057528578,0.3504815878666219,0.0005920827336486203,1.1968485010966765,0.673,-0.154,False,False
2024-06-02,12995,105,129026.9,1667.9,4525,0.00808,0.348211,9.93,2.3382070026933435,0.007762176813115911,9.835016210936198,1667.1548918261985,0.35009503194056635,0.0005116420756173057,1.1191006775657648,0.621,0.084,False,False
2024-06-03,9989,70,89536.69,1660.4,3526,0.007008,0.352988,8.96,2.332866152768045,0.007659000697079074,9.526823663713511,1666.147830097436,0.35049397371193564,0.0005865622789682045,0.9962841271343772,-1.11,-0.565,False,False
2024-06-04,9999,65,90412.0,1660.4,3476,0.006501,0.347635,9.04,2.3344334433443343,0.007389080731606491,9.248044495894447,1664.0832766388328,0.34995655375309465,0.0006273780365734227,0.7632288654492693,-1.416,-0.27,False,False
2024-06-05,10129,62,75683.12,1677.7,3602,0.006121,0.355613,7.47,2.3178003751604304,0.007272807927314661,9.112891560547325,1667.1113179319932,0.3497160181173213,0.0007819503569883432,0.9859738296725156,-1.473,-1.664,False,False
2024-06-06,10193,62,78276.37,1666.2,3624,0.006083,0.355538,7.68,2.3189443735897184,0.007109587123339157,9.0050089173919,1667.8163009801585,0.35133988298195734,0.0009033734108741794,1.1065071720795956,-1.137,-1.198,False,False
2024-06-07,10142,71,84713.32,1660.6,3535,0.007001,0.348551,8.35,2.3443107868270556,0.006967942128749052,8.70176247207086,1667.0445179936826,0.3505725300455676,0.0008153830849229131,0.9097365888838094,0.04,-0.384,False,False
2024-06-08,13016,83,96609.69,1664.7,4540,0.006377,0.348801,7.42,2.331284572833436,0.006738484613208464,8.408721297053253,1665.4171816853318,0.3510480956643806,0.0006999701492391906,0.9491746959117645,-0.517,-1.039,False,False
2024-06-09,13079,99,129819.35,1663.0,4567,0.007569,0.349186,9.93,2.338634452175243,0.006665535364296799,8.408267100480023,1664.7181334052384,0.35118736241230286,0.000546679242776945,0.9483263706732687,1.653,1.6,False,False
2024-06-10,10151,82,96815.06,1666.9,3599,0.008078,0.354546,9.54,2.322825337405182,0.006818437277216692,8.490261532008983,1665.6422233553565,0.35140994284051175,0.0007645839707058051,1.0259714351979257,1.647,1.021,False,False
2024-06-11,10038,58,71818.26,1665.2,3536,0.005778,0.352261,7.15,2.325762104004782,0.006715207758636793,8.22062355540285,1666.3291876601895,0.35207089186599244,0.000857745901554944,1.1019778222263146,-1.093,-0.967,False,False
2024-06-12,10139,77,97312.89,1667.8,3615,0.007594,0.356544,9.6,2.3053555577473124,0.0069256932899512316,8.524331314102907,1664.9242600758714,0.3522039547775937,0.0008683554105937612,1.1530208367418466,0.77,0.931,False,False
2024-06-13,10100,77,83667.11,1672.7,3546,0.007624,0.351089,8.28,2.3217821782178216,0.007145858528013629,8.610681051622803,1665.8477968604827,0.35156838256597384,0.0008125516775065374,1.100643806460601,0.588,-0.297,False,False
2024-06-14,10156,65,86418.81,1666.0,3561,0.0064,0.35063,8.51,2.3318235525797557,0.007060082234163546,8.633026067565494,1666.6163490470706,0.35186546651150424,0.0008607076393933201,1.0961123991290855,-0.767,-0.113,False,False
2024-06-15,12819,108,150670.09,1663.9,4463,0.008425,0.348155,11.75,2.326936578516265,0.007352686104646183,9.251779577842731,1666.5059751807973,0.3517731246818116,0.0009346703136414061,1.46067541384698,1.147,1.713,False,False
2024-06-16,13112,112,126039.99,1666.6,4639,0.008542,0.353798,9.61,2.3283251982916413,0.007491601495789773,9.207034187304652,1667.0198623682682,0.3524320289714529,0.0010387161437921209,1.4412555291843374,1.011,0.281,False,False
2024-06-17,10095,70,91508.39,1677.8,3632,0.006934,0.359782,9.06,2.3303615651312533,0.007328187772230825,9.139496218501687,1668.5727241034244,0.3531799890026755,0.001020910487415021,1.4342493121922073,-0.386,-0.052,False,False
2024-06-18,10073,81,101148.6,1665.7,3544,0.008041,0.351832,10.04,2.3183758562493795,0.007651509927352392,9.551913113126691,1668.64811959203,0.3531185922102188,0.0007775354548450354,1.1565656782028124,0.501,0.423,False,False
2024-06-19,9942,64,80085.23,1659.0,3461,0.006437,0.348119,8.06,2.327600080466707,0.007486209817461931,9.331536673524623,1667.3890081178329,0.35191502833202654,0.000904346828746171,1.2860671289622547,-1.16,-0.992,False,False
2024-06-20,10056,74,88888.85,1668.1,3583,0.007359,0.356305,8.84,2.333631662688942,0.007448356731096358,9.410895554934415,1666.7376946922523,0.3526601118754985,0.0009031744048770736,1.2263998983123496,-0.099,-0.466,False,False
2024-06-21,10127,81,101660.72,1672.2,3566,0.007998,0.352128,10.04,2.3029525032092426,0.007676679948643901,9.629387493243172,1667.621396148952,0.3528740840702168,0.0007888041290708908,1.1740949396580285,0.408,0.349,False,False
2024-06-22,13136,90,113431.05,1663.3,4629,0.006851,0.35239,8.64,2.328258221680877,0.00745188088885911,9.183883879373765,1667.5345779344902,0.3534791262543019,0.000763832556665767,0.7480777509930544,-0.786,-0.734,False,False
2024-06-23,13071,99,124506.6,1666.6,4530,0.007574,0.346569,9.53,2.3493994338612194,0.00731362732365855,9.171432381324069,1667.5420564507078,0.35244636802125806,0.0006046831513181228,0.7404396204887495,0.431,0.478,False,False
2024-06-24,10200,59,72824.06,1660.1,3620,0.005784,0.354902,7.14,2.3112745098039214,0.007149368455178023,8.89641661055811,1665.0155418415955,0.3517492095144675,0.0008366363336374781,1.0705893756625187,-1.632,-1.641,False,False
2024-06-25,10345,85,112864.9,1660.3,3680,0.008217,0.355727,10.91,2.310198163363944,0.007174401484278939,9.020493067022345,1664.2412281605082,0.3523057488624307,0.0008697384179113786,1.2591496545861565,1.198,1.501,False,False
2024-06-26,10283,80,94262.1,1668.5,3489,0.00778,0.339298,9.17,2.3514538558786344,0.007366186375233044,9.179285414955553,1665.591272250855,0.3510455745117321,0.0008270912193739535,1.18504134235393,0.5,-0.011,False,False
2024-06-27,10098,85,114710.73,1665.7,3483,0.008418,0.34492,11.36,2.345018815607051,0.007517431753208732,9.539337276048583,1665.2476785232554,0.3494191591375981,0.0009173854607980606,1.4234558081205326,0.981,1.279,False,False
2024-06-28,10256,63,78493.95,1657.1,3642,0.006143,0.355109,7.65,2.3181552262090483,0.007252335416731031,9.198606455356925,1663.0912942700857,0.34984504908718833,0.0010178454360743135,1.5626868076797817,-1.09,-0.989,False,False
2024-06-29,12984,121,150251.13,1672.6,4529,0.009319,0.348814,11.57,2.3480437461491066,0.007604872747413673,9.618162607493844,1664.4094097765985,0.3493341272646532,0.0012554615150851681,1.7670758133685969,1.365,1.106,False,False
2024-06-30,13274,110,133670.08,1663.3,4643,0.008287,0.349782,10.07,2.3330571041133044,0.007706709573211487,9.695971237681187,1663.9393914045381,0.3497930969560841,0.001281189799421826,1.7742875131021745,0.453,0.211,False,False
